  Time                 , V(VS)                , (V(MH:+)-V(MH:-))  / I(MH:+)
  3.261294873047e+00  ,1.033732108524e+00  ,1.727882456989e+04  
  3.271294873047e+00  ,9.892300180059e-01  ,1.723435184099e+04  
  3.281294873047e+00  ,1.033097323527e+00  ,1.719010890534e+04  
  3.291294873047e+00  ,9.421765800958e-01  ,1.714379109382e+04  
  3.301294873047e+00  ,1.077574999237e+00  ,1.710124116646e+04  
  3.311294873047e+00  ,1.029441206091e+00  ,1.705872453791e+04  
  3.321294873047e+00  ,9.617206335643e-01  ,1.701420614527e+04  
  3.331294873047e+00  ,9.152165288247e-01  ,1.696751663425e+04  
  3.341294873047e+00  ,9.618060853908e-01  ,1.692197957540e+04  
  3.351294873047e+00  ,9.264595477157e-01  ,1.687622013957e+04  
  3.361294873047e+00  ,9.421887874996e-01  ,1.683068405739e+04  
  3.371294873047e+00  ,9.970793786431e-01  ,1.678721531000e+04  
  3.381294873047e+00  ,9.327402569658e-01  ,1.674330878883e+04  
  3.391294873047e+00  ,9.051271095920e-01  ,1.669731268860e+04  
  3.401294873047e+00  ,9.087038789026e-01  ,1.665124050914e+04  
  3.411294873047e+00  ,1.059080782495e+00  ,1.661004071060e+04  
  3.421294873047e+00  ,1.054643391217e+00  ,1.657129804239e+04  
  3.431294873047e+00  ,1.038004699850e+00  ,1.653234443860e+04  
  3.441294873047e+00  ,9.476149784845e-01  ,1.649067264380e+04  
  3.451294873047e+00  ,1.030191961425e+00  ,1.645075076624e+04  
  3.461294873047e+00  ,1.076622821741e+00  ,1.641277022660e+04  
  3.471294873047e+00  ,9.695944090091e-01  ,1.637364099896e+04  
  3.481294873047e+00  ,9.496536149174e-01  ,1.633204201765e+04  
  3.491294873047e+00  ,1.065233314005e+00  ,1.629364986447e+04  
  3.501294873047e+00  ,9.531083101901e-01  ,1.625460983072e+04  
  3.511294873047e+00  ,1.080108035524e+00  ,1.621605225234e+04  
  3.521294873047e+00  ,9.438978240303e-01  ,1.617570549659e+04  
  3.531294873047e+00  ,1.068095950194e+00  ,1.613837031264e+04  
  3.541294873047e+00  ,1.099035615101e+00  ,1.610289438993e+04  
  3.551294873047e+00  ,1.044773705252e+00  ,1.606747363634e+04  
  3.561294873047e+00  ,1.044535660878e+00  ,1.603127269632e+04  
  3.571294873047e+00  ,9.764061403241e-01  ,1.599390427728e+04  
  3.581294873047e+00  ,9.610248115482e-01  ,1.595539781818e+04  
  3.591294873047e+00  ,1.045274208808e+00  ,1.591893416048e+04  
  3.601294873047e+00  ,1.041813409833e+00  ,1.588353005640e+04  
  3.611294873047e+00  ,9.136478774377e-01  ,1.584555467726e+04  
  3.621294873047e+00  ,9.859218115787e-01  ,1.580671193948e+04  
  3.631294873047e+00  ,9.892422254097e-01  ,1.576979316261e+04  
  3.641294873047e+00  ,9.683797723319e-01  ,1.573257016446e+04  
  3.651294873047e+00  ,1.015176854762e+00  ,1.569624034155e+04  
  3.661294873047e+00  ,9.677571947386e-01  ,1.566012313506e+04  
  3.671294873047e+00  ,9.942960905789e-01  ,1.562431031793e+04  
  3.681294873047e+00  ,1.072258674886e+00  ,1.559060048514e+04  
  3.691294873047e+00  ,1.034293649098e+00  ,1.555738665912e+04  
  3.701294873047e+00  ,1.054509109775e+00  ,1.552439445299e+04  
  3.711294873047e+00  ,1.092761009552e+00  ,1.549242420915e+04  
  3.721294873047e+00  ,9.276863917966e-01  ,1.545684656019e+04  
  3.731294873047e+00  ,9.346629230628e-01  ,1.541973385245e+04  
  3.741294873047e+00  ,9.958952604755e-01  ,1.538459377926e+04  
  3.751294873047e+00  ,1.013290810877e+00  ,1.535086122326e+04  
  3.761294873047e+00  ,9.151799066134e-01  ,1.531570078932e+04  
  3.771294873047e+00  ,9.753135776849e-01  ,1.528004741793e+04  
  3.781294873047e+00  ,9.134220404675e-01  ,1.524459372052e+04  
  3.791294873047e+00  ,9.957976012452e-01  ,1.521070620352e+04  
  3.801294873047e+00  ,1.001852473525e+00  ,1.517762075908e+04  
  3.811294873047e+00  ,1.094409009064e+00  ,1.514691061410e+04  
  3.821294873047e+00  ,9.739341410566e-01  ,1.511446471028e+04  
  3.831294873047e+00  ,1.095715201270e+00  ,1.508422157912e+04  
  3.841294873047e+00  ,1.053501998962e+00  ,1.505398333431e+04  
  3.851294873047e+00  ,1.098162785730e+00  ,1.502474094756e+04  
  3.861294873047e+00  ,1.047917111728e+00  ,1.499494682309e+04  
  3.871294873047e+00  ,9.340525528733e-01  ,1.496242671062e+04  
  3.881294873047e+00  ,1.009518723106e+00  ,1.493096290411e+04  
  3.891294873047e+00  ,1.061058381909e+00  ,1.490105318448e+04  
  3.901294873047e+00  ,9.338816492203e-01  ,1.486984658841e+04  
  3.911294873047e+00  ,9.493911557360e-01  ,1.483696554473e+04  
  3.921294873047e+00  ,9.519791253395e-01  ,1.480455747881e+04  
  3.931294873047e+00  ,1.043668935209e+00  ,1.477447126778e+04  
  3.941294873047e+00  ,1.029953917051e+00  ,1.474542349498e+04  
  3.951294873047e+00  ,9.080202642903e-01  ,1.471420266233e+04  
  3.961294873047e+00  ,1.000051881466e+00  ,1.468396237030e+04  
  3.971294873047e+00  ,9.342295602283e-01  ,1.465265415554e+04  
  3.981294873047e+00  ,1.033976256600e+00  ,1.462333096218e+04  
  3.991294873047e+00  ,9.285897396771e-01  ,1.459245442185e+04  
  4.001294873047e+00  ,1.061156041139e+00  ,1.456402644458e+04  
  4.011294873047e+00  ,9.203924680319e-01  ,1.453350635148e+04  
  4.021294873047e+00  ,9.534134952849e-01  ,1.450321405553e+04  
  4.031294873047e+00  ,9.774620807520e-01  ,1.447366321841e+04  
  4.041294873047e+00  ,9.698934904019e-01  ,1.444445215274e+04  
  4.051294873047e+00  ,9.972441785943e-01  ,1.441573486595e+04  
  4.061294873047e+00  ,1.006271553697e+00  ,1.438766641275e+04  
  4.071294873047e+00  ,1.090990936003e+00  ,1.436146641282e+04  
  4.081294873047e+00  ,1.046232490005e+00  ,1.433569021262e+04  
  4.091294873047e+00  ,1.017880794702e+00  ,1.430908349259e+04  
  4.101294873047e+00  ,1.094238105411e+00  ,1.428371404730e+04  
  4.111294873047e+00  ,1.080999176000e+00  ,1.425863363897e+04  
  4.121294873047e+00  ,1.003982665487e+00  ,1.423273456590e+04  
  4.131294873047e+00  ,1.092907498398e+00  ,1.420712536014e+04  
  4.141294873047e+00  ,1.029361857967e+00  ,1.418202921244e+04  
  4.151294873047e+00  ,9.797570726646e-01  ,1.415559627423e+04  
  4.161294873047e+00  ,1.040995513779e+00  ,1.412943747163e+04  
  4.171294873047e+00  ,1.044914090396e+00  ,1.410434784612e+04  
  4.181294873047e+00  ,9.955473494675e-01  ,1.407854885721e+04  
  4.191294873047e+00  ,9.805993835261e-01  ,1.405233320045e+04  
  4.201294873047e+00  ,1.042185735649e+00  ,1.402683225743e+04  
  4.211294873047e+00  ,9.243171483505e-01  ,1.399977665678e+04  
  4.221294873047e+00  ,1.025986510819e+00  ,1.397351955899e+04  
  4.231294873047e+00  ,9.305551316874e-01  ,1.394658554621e+04  
  4.241294873047e+00  ,9.267220068972e-01  ,1.391946422058e+04  
  4.251294873047e+00  ,1.092834253975e+00  ,1.389535307444e+04  
  4.261294873047e+00  ,9.778771324808e-01  ,1.387137487897e+04  
  4.271294873047e+00  ,9.311410870693e-01  ,1.384540987924e+04  
  4.281294873047e+00  ,1.070659504990e+00  ,1.382162935129e+04  
  4.291294873047e+00  ,1.080645161290e+00  ,1.379912017083e+04  
  4.301294873047e+00  ,9.857081820124e-01  ,1.377568998996e+04  
  4.311294873047e+00  ,9.036072878201e-01  ,1.375001228402e+04  
  4.321294873047e+00  ,1.036082033753e+00  ,1.372616024355e+04  
  4.331294873047e+00  ,9.238044373913e-01  ,1.370099249772e+04  
  4.341294873047e+00  ,1.074248481704e+00  ,1.367808360934e+04  
  4.351294873047e+00  ,1.074925992615e+00  ,1.365602221411e+04  
  4.361294873047e+00  ,9.382885219886e-01  ,1.363205075402e+04  
  4.371294873047e+00  ,9.878627887814e-01  ,1.360787928850e+04  
  4.381294873047e+00  ,9.125736259041e-01  ,1.358349106450e+04  
  4.391294873047e+00  ,1.040672017579e+00  ,1.356080004132e+04  
  4.401294873047e+00  ,1.082024597919e+00  ,1.353935961108e+04  
  4.411294873047e+00  ,9.841029084140e-01  ,1.351748542088e+04  
  4.421294873047e+00  ,9.903836176641e-01  ,1.349470124226e+04  
  4.431294873047e+00  ,9.611896114994e-01  ,1.347176793420e+04  
  4.441294873047e+00  ,9.980986968596e-01  ,1.344935119746e+04  
  4.451294873047e+00  ,9.846034119694e-01  ,1.342698132753e+04  
  4.461294873047e+00  ,9.977690969573e-01  ,1.340493314049e+04  
  4.471294873047e+00  ,9.471266823328e-01  ,1.338223969563e+04  
  4.481294873047e+00  ,9.117130039369e-01  ,1.335878521862e+04  
  4.491294873047e+00  ,9.423902096622e-01  ,1.333574517410e+04  
  4.501294873047e+00  ,1.089837336344e+00  ,1.331514758692e+04  
  4.511294873047e+00  ,9.907010101627e-01  ,1.329478105276e+04  
  4.521294873047e+00  ,9.736228522599e-01  ,1.327328631071e+04  
  4.531294873047e+00  ,9.228827784051e-01  ,1.325093508268e+04  
  4.541294873047e+00  ,1.017258217109e+00  ,1.322991480326e+04  
  4.551294873047e+00  ,1.098974578082e+00  ,1.321050224067e+04  
  4.561294873047e+00  ,1.085442670980e+00  ,1.319182234490e+04  
  4.571294873047e+00  ,9.529862361522e-01  ,1.317171282616e+04  
  4.581294873047e+00  ,1.004153569140e+00  ,1.315090395007e+04  
  4.591294873047e+00  ,9.852198858608e-01  ,1.313060930834e+04  
  4.601294873047e+00  ,1.050352488784e+00  ,1.311121024761e+04  
  4.611294873047e+00  ,1.093914609210e+00  ,1.309272416781e+04  
  4.621294873047e+00  ,9.544450209052e-01  ,1.307271173138e+04  
  4.631294873047e+00  ,9.748680074465e-01  ,1.305223787947e+04  
  4.641294873047e+00  ,1.080486465041e+00  ,1.303346004980e+04  
  4.651294873047e+00  ,1.044175542467e+00  ,1.301524816267e+04  
  4.661294873047e+00  ,1.068028809473e+00  ,1.299702945760e+04  
  4.671294873047e+00  ,1.082055116428e+00  ,1.297923194269e+04  
  4.681294873047e+00  ,9.921109653005e-01  ,1.296083563389e+04  
  4.691294873047e+00  ,1.078856776635e+00  ,1.294251677206e+04  
  4.701294873047e+00  ,1.047868282113e+00  ,1.292486029837e+04  
  4.711294873047e+00  ,9.131717886898e-01  ,1.290521570380e+04  
  4.721294873047e+00  ,9.200628681295e-01  ,1.288511274675e+04  
  4.731294873047e+00  ,1.031467635121e+00  ,1.286602969947e+04  
  4.741294873047e+00  ,9.794640949736e-01  ,1.284774046564e+04  
  4.751294873047e+00  ,9.536149174474e-01  ,1.282877957220e+04  
  4.761294873047e+00  ,1.082482375561e+00  ,1.281138735324e+04  
  4.771294873047e+00  ,9.246284371471e-01  ,1.279329077554e+04  
  4.781294873047e+00  ,1.063780632954e+00  ,1.277514244956e+04  
  4.791294873047e+00  ,1.093969542528e+00  ,1.275834860186e+04  
  4.801294873047e+00  ,1.027225562304e+00  ,1.274171747303e+04  
  4.811294873047e+00  ,9.558732871487e-01  ,1.272388833037e+04  
  4.821294873047e+00  ,1.084929960021e+00  ,1.270669359758e+04  
  4.831294873047e+00  ,9.519119846187e-01  ,1.268957321628e+04  
  4.841294873047e+00  ,1.091198461867e+00  ,1.267341928058e+04  
  4.851294873047e+00  ,1.044694357128e+00  ,1.265715023702e+04  
  4.861294873047e+00  ,9.938810388501e-01  ,1.264030852979e+04  
  4.871294873047e+00  ,1.046079897458e+00  ,1.262395873880e+04  
  4.881294873047e+00  ,9.037476729637e-01  ,1.260600351100e+04  
  4.891294873047e+00  ,1.047233497116e+00  ,1.258943477605e+04  
  4.901294873047e+00  ,1.089495529038e+00  ,1.257382967054e+04  
  4.911294873047e+00  ,9.781090731529e-01  ,1.255782367254e+04  
  4.921294873047e+00  ,1.065562913907e+00  ,1.254172798337e+04  
  4.931294873047e+00  ,1.044792016358e+00  ,1.252600822134e+04  
  4.941294873047e+00  ,9.779381694998e-01  ,1.250971318763e+04  
  4.951294873047e+00  ,1.079137546922e+00  ,1.249401595703e+04  
  4.961294873047e+00  ,1.034061708426e+00  ,1.247890173566e+04  
  4.971294873047e+00  ,1.012411877804e+00  ,1.246341076962e+04  
  4.981294873047e+00  ,9.920255134739e-01  ,1.244760683993e+04  
  4.991294873047e+00  ,1.077037873470e+00  ,1.243240196587e+04  
  5.001294873047e+00  ,9.468337046419e-01  ,1.241688680468e+04  
  5.011294873047e+00  ,1.073778496658e+00  ,1.240214815336e+04  
  5.021294873047e+00  ,1.051438947722e+00  ,1.238750686768e+04  
  5.031294873047e+00  ,1.040574358348e+00  ,1.237284822384e+04  
  5.041294873047e+00  ,1.014120914335e+00  ,1.235801939789e+04  
  5.051294873047e+00  ,1.048680074465e+00  ,1.234334092099e+04  
  5.061294873047e+00  ,1.045310831019e+00  ,1.232899299306e+04  
  5.071294873047e+00  ,9.567461165197e-01  ,1.231376049479e+04  
  5.081294873047e+00  ,1.011679433576e+00  ,1.229891074153e+04  
  5.091294873047e+00  ,1.099365215003e+00  ,1.228492358884e+04  
  5.101294873047e+00  ,9.182500686666e-01  ,1.227022181671e+04  
  5.111294873047e+00  ,9.976714377270e-01  ,1.225487700751e+04  
  5.121294873047e+00  ,9.053529465621e-01  ,1.223901505266e+04  
  5.131294873047e+00  ,9.819055757317e-01  ,1.222395814940e+04  
  5.141294873047e+00  ,9.412121951964e-01  ,1.220877747526e+04  
  5.151294873047e+00  ,1.033024079104e+00  ,1.219459203422e+04  
  5.161294873047e+00  ,9.385021515549e-01  ,1.217980239007e+04  
  5.171294873047e+00  ,9.089236121708e-01  ,1.216452422487e+04  
  5.181294873047e+00  ,9.482985930967e-01  ,1.214940446130e+04  
  5.191294873047e+00  ,1.044596697897e+00  ,1.213546417567e+04  
  5.201294873047e+00  ,1.013553270058e+00  ,1.212212451644e+04  
  5.211294873047e+00  ,9.299020355846e-01  ,1.210799213409e+04  
  5.221294873047e+00  ,1.020865504929e+00  ,1.209399947520e+04  
  5.231294873047e+00  ,9.989226966155e-01  ,1.208064817187e+04  
  5.241294873047e+00  ,1.098944059572e+00  ,1.206787930501e+04  
  5.251294873047e+00  ,1.035282448805e+00  ,1.205509229180e+04  
  5.261294873047e+00  ,1.000180059206e+00  ,1.204202913106e+04  
  5.271294873047e+00  ,1.034434034242e+00  ,1.202910442777e+04  
  5.281294873047e+00  ,1.092761009552e+00  ,1.201689720231e+04  
  5.291294873047e+00  ,1.090679647206e+00  ,1.200507118087e+04  
  5.301294873047e+00  ,9.097720267342e-01  ,1.199202837573e+04  
  5.311294873047e+00  ,9.192938016907e-01  ,1.197787546050e+04  
  5.321294873047e+00  ,1.074199652089e+00  ,1.196531412001e+04  
  5.331294873047e+00  ,1.007437360759e+00  ,1.195316528970e+04  
  5.341294873047e+00  ,1.068865016633e+00  ,1.194105651970e+04  
  5.351294873047e+00  ,1.036198004089e+00  ,1.192901498032e+04  
  5.361294873047e+00  ,9.741966002380e-01  ,1.191649600859e+04  
  5.371294873047e+00  ,1.055717642750e+00  ,1.190430735285e+04  
  5.381294873047e+00  ,9.780114139225e-01  ,1.189222604243e+04  
  5.391294873047e+00  ,1.050334177679e+00  ,1.188050613986e+04  
  5.401294873047e+00  ,9.964751121555e-01  ,1.186850682943e+04  
  5.411294873047e+00  ,9.264229255043e-01  ,1.185580438182e+04  
  5.421294873047e+00  ,9.583147679067e-01  ,1.184302943352e+04  
  5.431294873047e+00  ,9.168706320383e-01  ,1.183027043297e+04  
  5.441294873047e+00  ,1.020175786615e+00  ,1.181833782862e+04  
  5.451294873047e+00  ,1.048258919034e+00  ,1.180695007171e+04  
  5.461294873047e+00  ,1.025363933226e+00  ,1.179573524603e+04  
  5.471294873047e+00  ,9.840907010102e-01  ,1.178420048287e+04  
  5.481294873047e+00  ,9.154057435835e-01  ,1.177200599479e+04  
  5.491294873047e+00  ,9.660359508042e-01  ,1.175977277395e+04  
  5.501294873047e+00  ,9.791772209845e-01  ,1.174806559626e+04  
  5.511294873047e+00  ,1.048478652303e+00  ,1.173703854254e+04  
  5.521294873047e+00  ,1.002975554674e+00  ,1.172593492400e+04  
  5.531294873047e+00  ,1.086608478042e+00  ,1.171546319689e+04  
  5.541294873047e+00  ,9.914822840052e-01  ,1.170454373105e+04  
  5.551294873047e+00  ,9.180181279946e-01  ,1.169287933576e+04  
  5.561294873047e+00  ,9.894192327647e-01  ,1.168135137709e+04  
  5.571294873047e+00  ,9.986297189245e-01  ,1.167042303454e+04  
  5.581294873047e+00  ,1.071410260323e+00  ,1.166012596126e+04  
  5.591294873047e+00  ,9.400219733268e-01  ,1.164907514161e+04  
  5.601294873047e+00  ,1.008774071474e+00  ,1.163838063177e+04  
  5.611294873047e+00  ,1.072380748924e+00  ,1.162829443945e+04  
  5.621294873047e+00  ,1.091045869320e+00  ,1.161863114627e+04  
  5.631294873047e+00  ,1.049497970519e+00  ,1.160891173494e+04  
  5.641294873047e+00  ,9.021607104709e-01  ,1.159817138954e+04  
  5.651294873047e+00  ,9.459059419538e-01  ,1.158691440307e+04  
  5.661294873047e+00  ,9.519363994263e-01  ,1.157606210950e+04  
  5.671294873047e+00  ,9.946256904813e-01  ,1.156563955479e+04  
  5.681294873047e+00  ,9.665547654653e-01  ,1.155519176270e+04  
  5.691294873047e+00  ,1.003793450728e+00  ,1.154505931182e+04  
  5.701294873047e+00  ,9.739036225471e-01  ,1.153485525572e+04  
  5.711294873047e+00  ,1.095361186560e+00  ,1.152547935386e+04  
  5.721294873047e+00  ,9.039185766167e-01  ,1.151504470752e+04  
  5.731294873047e+00  ,1.054692220832e+00  ,1.150542596434e+04  
  5.741294873047e+00  ,1.087340922269e+00  ,1.149630841550e+04  
  5.751294873047e+00  ,9.914822840052e-01  ,1.148678354055e+04  
  5.761294873047e+00  ,1.002005066073e+00  ,1.147723626210e+04  
  5.771294873047e+00  ,9.139652699362e-01  ,1.146705886977e+04  
  5.781294873047e+00  ,9.102603228858e-01  ,1.145668921312e+04  
  5.791294873047e+00  ,9.364146855068e-01  ,1.144651495471e+04  
  5.801294873047e+00  ,1.078002258370e+00  ,1.143739362939e+04  
  5.811294873047e+00  ,1.097705008087e+00  ,1.142890707765e+04  
  5.821294873047e+00  ,1.091467024751e+00  ,1.142052720261e+04  
  5.831294873047e+00  ,1.092919705802e+00  ,1.141218701086e+04  
  5.841294873047e+00  ,1.016397595141e+00  ,1.140355447194e+04  
  5.851294873047e+00  ,9.341807306131e-01  ,1.139421226581e+04  
  5.861294873047e+00  ,1.000802636799e+00  ,1.138485420934e+04  
  5.871294873047e+00  ,9.870204779199e-01  ,1.137570000814e+04  
  5.881294873047e+00  ,1.032157353435e+00  ,1.136693569581e+04  
  5.891294873047e+00  ,1.099346903897e+00  ,1.135870959604e+04  
  5.901294873047e+00  ,9.481215857418e-01  ,1.135009058998e+04  
  5.911294873047e+00  ,9.764244514298e-01  ,1.134098466866e+04  
  5.921294873047e+00  ,1.090563676870e+00  ,1.133270014799e+04  
  5.931294873047e+00  ,1.082177190466e+00  ,1.132467769695e+04  
  5.941294873047e+00  ,1.011862544633e+00  ,1.131651475209e+04  
  5.951294873047e+00  ,1.089574877163e+00  ,1.130842813862e+04  
  5.961294873047e+00  ,1.014975432600e+00  ,1.130040702298e+04  
  5.971294873047e+00  ,9.865016632588e-01  ,1.129205995126e+04  
  5.981294873047e+00  ,1.058726767785e+00  ,1.128388812537e+04  
  5.991294873047e+00  ,1.091698965423e+00  ,1.127620489162e+04  
  6.001294873047e+00  ,9.137089144566e-01  ,1.126789936954e+04  
  6.011294873047e+00  ,9.753929258095e-01  ,1.125916121762e+04  
  6.021294873047e+00  ,1.035581530198e+00  ,1.125103533444e+04  
  6.031294873047e+00  ,9.340464491714e-01  ,1.124253574065e+04  
  6.041294873047e+00  ,1.057304605243e+00  ,1.123467175393e+04  
  6.051294873047e+00  ,9.642902920621e-01  ,1.122652849329e+04  
  6.061294873047e+00  ,9.149296548357e-01  ,1.121800675279e+04  
  6.071294873047e+00  ,1.042625202185e+00  ,1.121015968501e+04  
  6.081294873047e+00  ,1.037412640767e+00  ,1.120254210239e+04  
  6.091294873047e+00  ,1.069322794275e+00  ,1.119519155343e+04  
  6.101294873047e+00  ,9.750694296091e-01  ,1.118745867385e+04  
  6.111294873047e+00  ,1.002536088137e+00  ,1.117978786650e+04  
  6.121294873047e+00  ,9.386425366985e-01  ,1.117179686402e+04  
  6.131294873047e+00  ,1.016867580187e+00  ,1.116418373232e+04  
  6.141294873047e+00  ,9.963286233100e-01  ,1.115661882561e+04  
  6.151294873047e+00  ,1.094384594256e+00  ,1.114958261958e+04  
  6.161294873047e+00  ,9.544633320109e-01  ,1.114203635105e+04  
  6.171294873047e+00  ,1.020731223487e+00  ,1.113471587723e+04  
  6.181294873047e+00  ,1.054545731986e+00  ,1.112766588051e+04  
  6.191294873047e+00  ,1.038785973693e+00  ,1.112071628220e+04  
  6.201294873047e+00  ,9.785668507950e-01  ,1.111346380644e+04  
  6.211294873047e+00  ,9.331736198004e-01  ,1.110588363223e+04  
  6.221294873047e+00  ,1.093066194647e+00  ,1.109877026226e+04  
  6.231294873047e+00  ,1.005410931730e+00  ,1.109200345686e+04  
  6.241294873047e+00  ,1.002804651021e+00  ,1.108506312251e+04  
  6.251294873047e+00  ,9.759666737877e-01  ,1.107795653383e+04  
  6.261294873047e+00  ,9.544999542222e-01  ,1.107071000040e+04  
  6.271294873047e+00  ,1.042698446608e+00  ,1.106374929824e+04  
  6.281294873047e+00  ,1.053099154637e+00  ,1.105720002229e+04  
  6.291294873047e+00  ,1.057786797693e+00  ,1.105073458491e+04  
  6.301294873047e+00  ,1.053526413770e+00  ,1.104430459185e+04  
  6.311294873047e+00  ,9.844813379315e-01  ,1.103766996827e+04  
  6.321294873047e+00  ,1.094415112766e+00  ,1.103120258033e+04  
  6.331294873047e+00  ,9.842249824519e-01  ,1.102477707668e+04  
  6.341294873047e+00  ,9.718771935179e-01  ,1.101808632880e+04  
  6.351294873047e+00  ,9.899014252144e-01  ,1.101142615988e+04  
  6.361294873047e+00  ,1.036161381878e+00  ,1.100501669165e+04  
  6.371294873047e+00  ,9.666035950804e-01  ,1.099850871068e+04  
  6.381294873047e+00  ,9.569658497879e-01  ,1.099176246504e+04  
  6.391294873047e+00  ,9.727011932737e-01  ,1.098511563527e+04  
  6.401294873047e+00  ,1.069231238746e+00  ,1.097885854945e+04  
  6.411294873047e+00  ,9.358470412305e-01  ,1.097250424495e+04  
  6.421294873047e+00  ,1.005178991058e+00  ,1.096598645216e+04  
  6.431294873047e+00  ,1.076262703330e+00  ,1.095997219651e+04  
  6.441294873047e+00  ,1.065941343425e+00  ,1.095419737019e+04  
  6.451294873047e+00  ,1.067717520676e+00  ,1.094843241621e+04  
  6.461294873047e+00  ,9.112002929777e-01  ,1.094199471426e+04  
  6.471294873047e+00  ,1.050572222053e+00  ,1.093600419938e+04  
  6.481294873047e+00  ,1.074059266945e+00  ,1.093027500941e+04  
  6.491294873047e+00  ,1.025595873898e+00  ,1.092446778647e+04  
  6.501294873047e+00  ,9.646626178777e-01  ,1.091844052825e+04  
  6.511294873047e+00  ,1.087414166692e+00  ,1.091262714973e+04  
  6.521294873047e+00  ,1.036313974425e+00  ,1.090708143555e+04  
  6.531294873047e+00  ,9.271248512223e-01  ,1.090099346192e+04  
  6.541294873047e+00  ,1.075231177709e+00  ,1.089512375937e+04  
  6.551294873047e+00  ,9.699911496323e-01  ,1.088944544539e+04  
  6.561294873047e+00  ,9.664571062349e-01  ,1.088357857379e+04  
  6.571294873047e+00  ,9.409192175054e-01  ,1.087755924442e+04  
  6.581294873047e+00  ,1.007492294076e+00  ,1.087180445950e+04  
  6.591294873047e+00  ,1.093285927915e+00  ,1.086647566285e+04  
  6.601294873047e+00  ,9.132694479202e-01  ,1.086082957292e+04  
  6.611294873047e+00  ,9.195684682760e-01  ,1.085469684010e+04  
  6.621294873047e+00  ,9.068910794397e-01  ,1.084856147712e+04  
